order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week,age,gender,loyalty_member,signup_date,age_group
ORD12536,C1036,2025-08-28,Downtown,Pastries,Muffin,1,2.9,Card,1.0,2.9,August,Thursday,62,Female,False,2025-03-22,55+
ORD12537,C1115,2025-11-23,Riverside,Espresso Drinks,Flat White,1,4.29,Mobile Pay,,4.29,November,Sunday,47,Male,True,2024-07-03,45-54
ORD12538,C1023,2025-12-11,Downtown,Brewed Coffee,Drip Coffee,2,4.21,Mobile Pay,,8.42,December,Thursday,66,Male,False,2025-10-26,55+
ORD12539,C1450,2025-07-24,Downtown,Brewed Coffee,Drip Coffee,1,3.08,Card,3.0,3.08,July,Thursday,67,Male,True,2025-01-30,55+
ORD12540,C1091,2025-09-17,Downtown,Brewed Coffee,Pour Over,1,3.97,Cash,3.0,3.97,September,Wednesday,59,Male,True,2024-07-16,55+
ORD12541,C1160,2025-12-01,Downtown,Pastries,Muffin,1,2.68,Cash,,2.68,December,Monday,69,Male,True,2025-12-01,55+
ORD12542,C1057,2025-10-14,Downtown,Espresso Drinks,Cappuccino,2,5.53,Card,,11.06,October,Tuesday,26,Female,False,2024-11-26,25-34
ORD12543,C1188,2025-04-20,Downtown,Tea,Herbal Tea,1,3.94,Card,,3.94,April,Sunday,30,Male,True,2025-12-21,25-34
ORD12544,C1071,2025-02-18,Riverside,Food,Avocado Toast,3,7.12,Card,5.0,21.36,February,Tuesday,27,Non-binary,False,2024-03-20,25-34
ORD12545,C1565,2025-02-11,Riverside,Espresso Drinks,Cappuccino,2,4.22,Card,,8.44,February,Tuesday,30,Male,False,2025-10-13,25-34
ORD12546,C1573,2025-11-18,Riverside,Brewed Coffee,Drip Coffee,1,3.17,Card,,3.17,November,Tuesday,20,Not specified,False,2024-09-30,18-24
ORD12547,C1050,2025-07-22,Riverside,Espresso Drinks,Cappuccino,2,5.13,Mobile Pay,,10.26,July,Tuesday,43,Male,True,2025-01-01,35-44
ORD12548,C1272,2025-04-18,University Ave,Espresso Drinks,Cappuccino,3,4.94,Mobile Pay,,14.82,April,Friday,43,Male,False,2025-02-22,35-44
ORD12549,C1147,2025-05-06,Riverside,Food,Bagel,2,7.54,Cash,,15.08,May,Tuesday,30,Male,True,2025-02-14,25-34
ORD12550,C1032,2025-04-13,Riverside,Brewed Coffee,Pour Over,2,3.09,Card,,6.18,April,Sunday,22,Male,True,2024-02-29,18-24
ORD12551,C1595,2025-10-19,Riverside,Food,Avocado Toast,2,7.4,Mobile Pay,,14.8,October,Sunday,59,Female,True,2024-02-11,55+
ORD12552,C1178,2025-08-11,Riverside,Espresso Drinks,Americano,2,4.98,Mobile Pay,4.0,9.96,August,Monday,64,Male,False,2024-05-06,55+
ORD12553,C1014,2025-11-17,University Ave,Pastries,Cinnamon Roll,2,3.34,Card,2.0,6.68,November,Monday,55,Female,True,2024-11-08,55+
ORD12554,C1512,2025-04-20,Riverside,Espresso Drinks,Latte,2,4.47,Mobile Pay,2.0,8.94,April,Sunday,61,Male,False,2024-05-17,55+
ORD12555,C1148,2025-06-22,Downtown,Tea,Chai Latte,3,3.28,Mobile Pay,5.0,9.84,June,Sunday,60,Male,False,2025-05-25,55+
ORD12556,C1392,2025-02-14,University Ave,Pastries,Croissant,3,2.86,Card,,8.58,February,Friday,37,Female,False,2025-03-16,35-44
ORD12557,C1540,2025-12-20,Downtown,Brewed Coffee,Pour Over,1,3.31,Mobile Pay,3.0,3.31,December,Saturday,54,Female,False,2025-03-16,45-54
ORD12558,C1365,2025-07-06,Riverside,Tea,Herbal Tea,3,4.58,Cash,,13.74,July,Sunday,44,Male,True,2024-05-24,35-44
ORD12559,C1339,2025-07-21,Riverside,Pastries,Scone,1,4.27,Card,,4.27,July,Monday,67,Male,False,2024-06-28,55+
ORD12560,C1167,2025-05-31,Riverside,Espresso Drinks,Espresso Shot,2,3.94,Mobile Pay,,7.88,May,Saturday,26,Female,False,2025-10-18,25-34
ORD12561,C1092,2025-04-09,Downtown,Espresso Drinks,Latte,1,4.25,Card,,4.25,April,Wednesday,61,Female,False,2024-10-13,55+
ORD12562,C1539,2025-12-12,Downtown,Espresso Drinks,Latte,2,5.69,Mobile Pay,,11.38,December,Friday,19,Male,False,2025-12-26,18-24
ORD12563,C1634,2025-06-27,University Ave,Pastries,Croissant,1,3.27,Card,,3.27,June,Friday,27,Male,False,2025-04-08,25-34
ORD12564,C1101,2025-09-03,Downtown,Brewed Coffee,Drip Coffee,1,3.53,Mobile Pay,1.0,3.53,September,Wednesday,28,Female,True,2025-09-19,25-34
ORD12565,C1305,2025-01-14,Downtown,Espresso Drinks,Espresso Shot,3,4.29,Mobile Pay,4.0,12.87,January,Tuesday,25,Female,False,2024-10-30,25-34
ORD12566,C1361,2025-04-11,Downtown,Food,Breakfast Sandwich,2,6.47,Mobile Pay,,12.94,April,Friday,64,Male,False,2024-06-20,55+
ORD12567,C1296,2025-10-20,Riverside,Brewed Coffee,Pour Over,1,2.96,Card,2.0,2.96,October,Monday,62,Female,False,2024-02-19,55+
ORD12568,C1400,2025-02-01,University Ave,Food,Bagel,1,6.88,Card,,6.88,February,Saturday,69,Male,False,2025-01-10,55+
ORD12569,C1561,2025-02-06,Riverside,Tea,Chai Latte,3,3.36,Card,,10.08,February,Thursday,20,Not specified,False,2024-07-02,18-24
ORD12570,C1361,2025-10-22,Downtown,Brewed Coffee,Cold Brew,1,3.36,Mobile Pay,3.0,3.36,October,Wednesday,64,Male,False,2024-06-20,55+
ORD12571,C1643,2025-04-23,University Ave,Espresso Drinks,Americano,2,5.33,Mobile Pay,5.0,10.66,April,Wednesday,43,Female,True,2025-12-28,35-44
ORD12572,C1249,2025-04-10,Downtown,Pastries,Muffin,2,2.93,Card,3.0,5.86,April,Thursday,20,Female,False,2024-10-26,18-24
ORD12573,C1486,2025-07-25,Downtown,Food,Avocado Toast,1,8.36,Gift Card,,8.36,July,Friday,43,Female,False,2024-08-11,35-44
ORD12574,C1344,2025-03-12,Downtown,Brewed Coffee,Cold Brew,2,3.7,Card,4.0,7.4,March,Wednesday,65,Female,False,2024-12-26,55+
ORD12575,C1208,2025-01-16,Riverside,Brewed Coffee,Pour Over,1,3.0,Gift Card,5.0,3.0,January,Thursday,31,Female,True,2024-09-19,25-34
ORD12576,C1272,2025-01-02,University Ave,Food,Bagel,3,6.3,Card,,18.9,January,Thursday,43,Male,False,2025-02-22,35-44
ORD12577,C1517,2025-01-29,Riverside,Espresso Drinks,Flat White,1,4.97,Cash,,4.97,January,Wednesday,21,Male,False,2025-03-28,18-24
ORD12578,C1619,2025-02-27,University Ave,Food,Bagel,1,6.84,Gift Card,,6.84,February,Thursday,25,Non-binary,False,2025-11-27,25-34
ORD12579,C1538,2025-09-11,Riverside,Food,Bagel,1,6.76,Mobile Pay,,6.76,September,Thursday,46,Male,True,2024-11-30,45-54
ORD12580,C1435,2025-04-19,Downtown,Brewed Coffee,Pour Over,3,3.69,Cash,5.0,11.07,April,Saturday,43,Male,False,2024-05-23,35-44
ORD12581,C1021,2025-01-27,Downtown,Brewed Coffee,Drip Coffee,1,2.8,Cash,,2.8,January,Monday,37,Female,False,2024-10-27,35-44
ORD12582,C1272,2025-01-06,University Ave,Brewed Coffee,Pour Over,2,3.76,Gift Card,,7.52,January,Monday,43,Male,False,2025-02-22,35-44
ORD12583,C1084,2025-06-23,Riverside,Espresso Drinks,Espresso Shot,1,4.04,Mobile Pay,4.0,4.04,June,Monday,50,Non-binary,True,2025-08-08,45-54
ORD12584,C1055,2025-11-02,Riverside,Espresso Drinks,Espresso Shot,2,5.0,Card,,10.0,November,Sunday,20,Female,False,2024-12-01,18-24
ORD12585,C1372,2025-05-04,University Ave,Brewed Coffee,Pour Over,3,3.88,Gift Card,4.0,11.64,May,Sunday,39,Male,False,2024-05-03,35-44
ORD12586,C1565,2025-01-24,Riverside,Brewed Coffee,Pour Over,3,2.98,Card,3.0,8.94,January,Friday,30,Male,False,2025-10-13,25-34
ORD12587,C1334,2025-03-25,Riverside,Brewed Coffee,Drip Coffee,2,3.41,Mobile Pay,,6.82,March,Tuesday,41,Not specified,True,2024-11-15,35-44
ORD12588,C1382,2025-07-01,Downtown,Brewed Coffee,Pour Over,1,3.61,Mobile Pay,,3.61,July,Tuesday,67,Male,False,2024-08-07,55+
ORD12589,C1568,2025-03-10,Downtown,Food,Bagel,1,7.38,Mobile Pay,,7.38,March,Monday,51,Male,False,2024-06-13,45-54
ORD12590,C1638,2025-12-23,Riverside,Brewed Coffee,Cold Brew,1,3.24,Gift Card,,3.24,December,Tuesday,59,Female,False,2025-10-21,55+
ORD12591,C1354,2025-10-05,Downtown,Food,Avocado Toast,1,8.2,Mobile Pay,3.0,8.2,October,Sunday,68,Non-binary,False,2025-10-03,55+
ORD12592,C1028,2025-05-06,Downtown,Food,Breakfast Sandwich,1,7.29,Mobile Pay,,7.29,May,Tuesday,46,Female,True,2024-12-30,45-54
ORD12593,C1596,2025-12-13,Riverside,Pastries,Muffin,3,2.96,Card,,8.88,December,Saturday,48,Male,False,2024-05-09,45-54
ORD12594,C1396,2025-04-29,University Ave,Pastries,Muffin,1,4.06,Mobile Pay,,4.06,April,Tuesday,20,Female,True,2025-07-17,18-24
ORD12595,C1353,2025-02-21,University Ave,Pastries,Cinnamon Roll,1,4.03,Card,,4.03,February,Friday,40,Female,True,2024-04-20,35-44
ORD12596,C1422,2025-12-08,Downtown,Brewed Coffee,Drip Coffee,1,3.66,Card,,3.66,December,Monday,57,Male,False,2024-07-20,55+
ORD12597,C1033,2025-12-16,Downtown,Brewed Coffee,Cold Brew,1,4.19,Mobile Pay,,4.19,December,Tuesday,46,Non-binary,False,2024-02-29,45-54
ORD12598,C1379,2025-04-24,Downtown,Tea,Green Tea,3,4.17,Mobile Pay,4.0,12.51,April,Thursday,31,Male,True,2025-05-12,25-34
ORD12599,C1472,2025-08-05,University Ave,Tea,Chai Latte,1,3.35,Cash,3.0,3.35,August,Tuesday,40,Male,False,2025-06-26,35-44
ORD12600,C1101,2025-03-05,University Ave,Pastries,Cinnamon Roll,1,4.16,Mobile Pay,,4.16,March,Wednesday,28,Female,True,2025-09-19,25-34
ORD12601,C1334,2025-08-22,Downtown,Espresso Drinks,Cappuccino,1,4.15,Card,,4.15,August,Friday,41,Not specified,True,2024-11-15,35-44
ORD12602,C1343,2025-09-09,Downtown,Espresso Drinks,Cappuccino,1,4.27,Card,4.0,4.27,September,Tuesday,44,Female,True,2025-03-05,35-44
ORD12603,C1342,2025-09-16,Riverside,Tea,Green Tea,3,4.37,Card,,13.11,September,Tuesday,50,Female,False,2025-08-16,45-54
ORD12604,C1220,2025-07-27,Riverside,Espresso Drinks,Americano,2,5.7,Card,,11.4,July,Sunday,24,Female,False,2025-02-15,18-24
ORD12605,C1082,2025-09-14,University Ave,Espresso Drinks,Americano,1,5.09,Card,4.0,5.09,September,Sunday,26,Male,True,2024-03-26,25-34
ORD12606,C1320,2025-07-22,Riverside,Brewed Coffee,Pour Over,2,3.52,Card,,7.04,July,Tuesday,34,Female,True,2025-06-05,25-34
ORD12607,C1530,2025-10-26,Downtown,Brewed Coffee,Cold Brew,3,4.01,Card,5.0,12.03,October,Sunday,49,Female,False,2024-11-01,45-54
ORD12608,C1291,2025-03-07,Riverside,Espresso Drinks,Latte,1,5.72,Card,4.0,5.72,March,Friday,31,Female,False,2025-03-24,25-34
ORD12609,C1251,2025-06-25,Downtown,Pastries,Cinnamon Roll,1,2.99,Card,4.0,2.99,June,Wednesday,43,Female,True,2025-12-02,35-44
ORD12610,C1366,2025-06-01,Downtown,Espresso Drinks,Americano,2,4.46,Card,4.0,8.92,June,Sunday,42,Male,False,2025-04-07,35-44
ORD12611,C1180,2025-07-14,Downtown,Espresso Drinks,Cappuccino,1,4.86,Mobile Pay,,4.86,July,Monday,66,Female,False,2025-07-12,55+
ORD12612,C1272,2025-02-21,Downtown,Espresso Drinks,Flat White,2,5.67,Mobile Pay,,11.34,February,Friday,43,Male,False,2025-02-22,35-44
ORD12613,C1340,2025-04-28,Riverside,Food,Avocado Toast,1,6.34,Mobile Pay,5.0,6.34,April,Monday,51,Male,False,2025-05-06,45-54
ORD12614,C1191,2025-12-14,Downtown,Espresso Drinks,Flat White,1,4.95,Card,5.0,4.95,December,Sunday,50,Male,False,2024-09-28,45-54
ORD12615,C1490,2025-02-08,Riverside,Espresso Drinks,Americano,2,4.62,Card,4.0,9.24,February,Saturday,66,Male,True,2024-04-24,55+
ORD12616,C1035,2025-08-20,University Ave,Espresso Drinks,Flat White,2,3.83,Card,,7.66,August,Wednesday,21,Male,True,2024-06-19,18-24
ORD12617,C1135,2025-08-30,Riverside,Espresso Drinks,Cappuccino,2,5.26,Mobile Pay,4.0,10.52,August,Saturday,33,Not specified,True,2024-11-15,25-34
ORD12618,C1607,2025-06-22,Downtown,Brewed Coffee,Pour Over,2,3.78,Cash,,7.56,June,Sunday,44,Female,False,2024-12-08,35-44
ORD12619,C1520,2025-01-13,University Ave,Pastries,Croissant,2,2.74,Card,4.0,5.48,January,Monday,36,Non-binary,True,2024-10-17,35-44
ORD12620,C1084,2025-01-13,Downtown,Brewed Coffee,Pour Over,1,4.2,Card,4.0,4.2,January,Monday,50,Non-binary,True,2025-08-08,45-54
ORD12621,C1436,2025-04-11,Downtown,Brewed Coffee,Drip Coffee,2,2.92,Gift Card,4.0,5.84,April,Friday,47,Male,False,2024-06-18,45-54
ORD12622,C1368,2025-02-07,Riverside,Pastries,Cinnamon Roll,2,4.09,Card,5.0,8.18,February,Friday,19,Female,True,2025-12-02,18-24
ORD12623,C1633,2025-02-04,Downtown,Brewed Coffee,Drip Coffee,3,3.6,Cash,,10.8,February,Tuesday,37,Male,False,2024-06-19,35-44
ORD12624,C1572,2025-02-28,Downtown,Espresso Drinks,Latte,1,3.86,Card,,3.86,February,Friday,32,Not specified,False,2024-02-27,25-34
ORD12625,C1157,2025-03-11,Riverside,Food,Avocado Toast,2,6.15,Mobile Pay,3.0,12.3,March,Tuesday,46,Female,True,2025-10-15,45-54
ORD12626,C1295,2025-11-02,Downtown,Food,Bagel,2,6.16,Card,5.0,12.32,November,Sunday,45,Male,True,2025-10-09,45-54
ORD12627,C1335,2025-08-21,Downtown,Espresso Drinks,Espresso Shot,1,4.98,Gift Card,,4.98,August,Thursday,60,Female,False,2024-10-01,55+
ORD12628,C1494,2025-01-12,Riverside,Espresso Drinks,Espresso Shot,1,4.53,Mobile Pay,,4.53,January,Sunday,33,Male,True,2025-05-14,25-34
ORD12629,C1432,2025-08-17,Downtown,Espresso Drinks,Latte,2,5.2,Card,3.0,10.4,August,Sunday,60,Male,False,2024-03-01,55+
ORD12630,C1079,2025-02-19,Downtown,Espresso Drinks,Cappuccino,2,4.8,Card,,9.6,February,Wednesday,52,Female,False,2024-09-27,45-54
ORD12631,C1265,2025-06-03,Downtown,Food,Breakfast Sandwich,2,5.72,Card,5.0,11.44,June,Tuesday,48,Female,False,2025-02-14,45-54
ORD12632,C1273,2025-01-14,Downtown,Tea,Green Tea,1,3.71,Card,4.0,3.71,January,Tuesday,67,Male,False,2025-09-21,55+
ORD12633,C1431,2025-02-02,Riverside,Brewed Coffee,Pour Over,1,3.02,Mobile Pay,4.0,3.02,February,Sunday,56,Female,False,2024-02-08,55+
ORD12634,C1275,2025-02-18,University Ave,Tea,Herbal Tea,3,3.82,Card,5.0,11.46,February,Tuesday,43,Female,True,2024-03-09,35-44
ORD12635,C1173,2025-06-07,Downtown,Food,Bagel,2,8.42,Card,,16.84,June,Saturday,55,Male,False,2024-10-02,55+
ORD12636,C1132,2025-06-18,Riverside,Brewed Coffee,Cold Brew,2,2.8,Mobile Pay,3.0,5.6,June,Wednesday,22,Female,False,2025-10-07,18-24
ORD12637,C1416,2025-05-09,Downtown,Food,Bagel,1,5.57,Card,3.0,5.57,May,Friday,43,Female,True,2024-03-24,35-44
ORD12638,C1213,2025-08-14,Downtown,Brewed Coffee,Drip Coffee,2,3.5,Mobile Pay,5.0,7.0,August,Thursday,41,Male,False,2024-07-09,35-44
ORD12639,C1100,2025-09-20,Downtown,Pastries,Croissant,1,3.99,Card,4.0,3.99,September,Saturday,43,Female,True,2024-02-28,35-44
ORD12640,C1444,2025-09-23,Riverside,Pastries,Croissant,3,3.1,Mobile Pay,2.0,9.3,September,Tuesday,44,Male,False,2025-05-15,35-44
ORD12641,C1410,2025-07-30,Riverside,Brewed Coffee,Cold Brew,2,3.34,Mobile Pay,,6.68,July,Wednesday,27,Male,False,2024-07-10,25-34
ORD12642,C1458,2025-07-18,Riverside,Brewed Coffee,Cold Brew,1,3.5,Mobile Pay,2.0,3.5,July,Friday,61,Male,False,2024-03-13,55+
ORD12643,C1585,2025-06-28,Downtown,Espresso Drinks,Cappuccino,1,4.22,Card,,4.22,June,Saturday,66,Female,True,2025-05-03,55+
ORD12644,C1329,2025-03-28,Riverside,Pastries,Muffin,1,4.31,Cash,3.0,4.31,March,Friday,46,Female,True,2024-11-30,45-54
ORD12645,C1231,2025-06-27,Downtown,Brewed Coffee,Drip Coffee,2,4.01,Card,,8.02,June,Friday,62,Female,False,2024-05-15,55+
ORD12646,C1294,2025-01-04,Riverside,Brewed Coffee,Pour Over,1,3.05,Card,4.0,3.05,January,Saturday,46,Male,False,2025-10-02,45-54
ORD12647,C1430,2025-12-18,Downtown,Pastries,Scone,3,3.88,Mobile Pay,4.0,11.64,December,Thursday,22,Non-binary,True,2024-03-27,18-24
ORD12648,C1005,2025-05-15,Riverside,Food,Bagel,2,7.17,Mobile Pay,,14.34,May,Thursday,62,Non-binary,True,2024-12-24,55+
ORD12649,C1605,2025-10-03,Riverside,Pastries,Muffin,3,3.28,Card,4.0,9.84,October,Friday,45,Female,False,2025-11-02,45-54
ORD12650,C1066,2025-12-15,Riverside,Brewed Coffee,Cold Brew,1,3.27,Cash,4.0,3.27,December,Monday,65,Female,False,2025-01-03,55+
ORD12651,C1513,2025-06-30,Downtown,Pastries,Muffin,1,3.3,Card,,3.3,June,Monday,60,Female,True,2024-12-25,55+
ORD12652,C1216,2025-11-10,Downtown,Tea,Chai Latte,1,3.65,Mobile Pay,,3.65,November,Monday,22,Female,False,2024-06-06,18-24
ORD12653,C1183,2025-06-24,Downtown,Tea,Herbal Tea,3,3.91,Card,,11.73,June,Tuesday,54,Female,False,2025-09-22,45-54
ORD12654,C1416,2025-02-18,Riverside,Pastries,Scone,1,3.15,Card,,3.15,February,Tuesday,43,Female,True,2024-03-24,35-44
ORD12655,C1476,2025-01-10,Riverside,Tea,Herbal Tea,2,4.59,Card,5.0,9.18,January,Friday,62,Male,False,2024-05-13,55+
ORD12656,C1455,2025-02-19,Riverside,Tea,Herbal Tea,1,3.98,Mobile Pay,4.0,3.98,February,Wednesday,46,Male,False,2025-08-27,45-54
ORD12657,C1176,2025-12-10,Riverside,Food,Bagel,1,7.82,Cash,,7.82,December,Wednesday,55,Female,False,2024-09-11,55+
ORD12658,C1190,2025-06-22,Riverside,Brewed Coffee,Drip Coffee,2,3.34,Card,5.0,6.68,June,Sunday,53,Female,True,2025-06-12,45-54
ORD12659,C1340,2025-04-27,Downtown,Pastries,Muffin,2,4.09,Card,3.0,8.18,April,Sunday,51,Male,False,2025-05-06,45-54
ORD12660,C1093,2025-06-12,Riverside,Espresso Drinks,Espresso Shot,2,4.21,Mobile Pay,4.0,8.42,June,Thursday,38,Female,True,2025-06-25,35-44
ORD12661,C1363,2025-04-04,University Ave,Pastries,Scone,2,3.86,Cash,4.0,7.72,April,Friday,64,Female,False,2025-05-25,55+
ORD12662,C1007,2025-11-13,University Ave,Pastries,Scone,2,3.9,Card,5.0,7.8,November,Thursday,54,Male,True,2024-10-14,45-54
ORD12663,C1166,2025-12-30,University Ave,Food,Avocado Toast,1,8.17,Card,,8.17,December,Tuesday,34,Female,False,2025-12-01,25-34
ORD12664,C1031,2025-01-31,Downtown,Food,Bagel,1,7.46,Cash,4.0,7.46,January,Friday,29,Male,True,2025-09-26,25-34
ORD12665,C1485,2025-09-19,Downtown,Tea,Herbal Tea,1,3.49,Cash,,3.49,September,Friday,30,Male,True,2025-11-21,25-34
ORD12666,C1263,2025-05-03,Downtown,Tea,Chai Latte,1,4.03,Card,,4.03,May,Saturday,66,Male,False,2024-02-14,55+
ORD12667,C1100,2025-01-18,University Ave,Espresso Drinks,Cappuccino,1,4.02,Card,,4.02,January,Saturday,43,Female,True,2024-02-28,35-44
ORD12668,C1349,2025-12-02,Riverside,Pastries,Cinnamon Roll,1,4.23,Mobile Pay,,4.23,December,Tuesday,26,Male,True,2025-01-07,25-34
ORD12669,C1314,2025-01-23,Downtown,Espresso Drinks,Cappuccino,3,3.83,Card,4.0,11.49,January,Thursday,30,Male,False,2024-03-07,25-34
ORD12670,C1534,2025-03-16,Downtown,Brewed Coffee,Drip Coffee,2,3.19,Cash,3.0,6.38,March,Sunday,48,Female,True,2025-03-12,45-54
ORD12671,C1566,2025-01-10,Riverside,Tea,Green Tea,2,4.24,Cash,4.0,8.48,January,Friday,29,Non-binary,True,2025-01-11,25-34
ORD12672,C1159,2025-06-21,University Ave,Espresso Drinks,Flat White,1,5.3,Card,,5.3,June,Saturday,58,Female,False,2024-02-03,55+
ORD12673,C1284,2025-08-07,Downtown,Brewed Coffee,Cold Brew,2,3.92,Cash,,7.84,August,Thursday,40,Male,False,2025-02-25,35-44
ORD12674,C1034,2025-04-27,Downtown,Brewed Coffee,Cold Brew,1,3.84,Card,5.0,3.84,April,Sunday,64,Non-binary,False,2025-09-04,55+
ORD12675,C1194,2025-01-27,Downtown,Pastries,Scone,1,3.86,Mobile Pay,,3.86,January,Monday,67,Female,True,2025-12-28,55+
ORD12676,C1556,2025-02-12,Downtown,Tea,Chai Latte,3,4.49,Card,3.0,13.47,February,Wednesday,56,Female,False,2025-01-05,55+
ORD12677,C1640,2025-12-06,Downtown,Pastries,Muffin,1,4.45,Mobile Pay,4.0,4.45,December,Saturday,52,Female,False,2025-07-21,45-54
ORD12678,C1370,2025-10-21,Riverside,Food,Breakfast Sandwich,1,5.7,Card,4.0,5.7,October,Tuesday,35,Female,False,2025-11-22,35-44
ORD12679,C1007,2025-12-08,Downtown,Espresso Drinks,Espresso Shot,1,5.26,Gift Card,4.0,5.26,December,Monday,54,Male,True,2024-10-14,45-54
ORD12680,C1076,2025-07-13,Riverside,Espresso Drinks,Espresso Shot,1,4.23,Mobile Pay,,4.23,July,Sunday,35,Male,True,2024-08-14,35-44
ORD12681,C1359,2025-07-18,Downtown,Brewed Coffee,Cold Brew,1,3.25,Cash,,3.25,July,Friday,56,Female,False,2025-01-01,55+
ORD12682,C1444,2025-10-14,Riverside,Espresso Drinks,Flat White,2,4.73,Mobile Pay,3.0,9.46,October,Tuesday,44,Male,False,2025-05-15,35-44
ORD12683,C1263,2025-08-13,University Ave,Brewed Coffee,Cold Brew,1,2.95,Card,4.0,2.95,August,Wednesday,66,Male,False,2024-02-14,55+
ORD12684,C1439,2025-06-08,Downtown,Espresso Drinks,Latte,2,4.11,Card,,8.22,June,Sunday,38,Male,False,2025-09-23,35-44
ORD12685,C1305,2025-04-17,Downtown,Espresso Drinks,Flat White,2,4.79,Cash,,9.58,April,Thursday,25,Female,False,2024-10-30,25-34
ORD12686,C1555,2025-06-26,Riverside,Brewed Coffee,Cold Brew,1,2.9,Card,,2.9,June,Thursday,44,Not specified,True,2024-04-08,35-44
ORD12687,C1003,2025-01-24,Downtown,Food,Bagel,1,5.72,Gift Card,3.0,5.72,January,Friday,40,Female,True,2024-06-16,35-44
ORD12688,C1286,2025-03-12,University Ave,Tea,Green Tea,2,3.85,Card,,7.7,March,Wednesday,26,Female,False,2025-09-12,25-34
ORD12689,C1171,2025-09-26,Downtown,Food,Bagel,1,6.94,Mobile Pay,,6.94,September,Friday,22,Female,False,2024-09-22,18-24
ORD12690,C1431,2025-11-12,Riverside,Pastries,Scone,1,3.85,Cash,4.0,3.85,November,Wednesday,56,Female,False,2024-02-08,55+
ORD12691,C1579,2025-02-07,University Ave,Espresso Drinks,Espresso Shot,1,5.59,Card,3.0,5.59,February,Friday,23,Male,True,2025-06-13,18-24
ORD12692,C1316,2025-02-05,Downtown,Pastries,Cinnamon Roll,1,4.02,Cash,,4.02,February,Wednesday,55,Female,False,2024-11-05,55+
ORD12693,C1341,2025-02-01,University Ave,Brewed Coffee,Cold Brew,1,3.19,Card,,3.19,February,Saturday,33,Female,False,2024-12-12,25-34
ORD12694,C1600,2025-10-16,University Ave,Pastries,Muffin,1,2.68,Cash,,2.68,October,Thursday,50,Male,True,2025-07-15,45-54
ORD12695,C1140,2025-04-24,University Ave,Pastries,Muffin,1,3.44,Mobile Pay,,3.44,April,Thursday,69,Female,True,2025-10-26,55+
ORD12696,C1637,2025-04-29,Downtown,Brewed Coffee,Drip Coffee,2,3.39,Card,,6.78,April,Tuesday,33,Male,True,2025-07-20,25-34
ORD12697,C1162,2025-01-05,Riverside,Brewed Coffee,Drip Coffee,1,3.78,Card,5.0,3.78,January,Sunday,39,Female,False,2024-09-08,35-44
ORD12698,C1646,2025-12-21,University Ave,Food,Breakfast Sandwich,1,8.42,Card,4.0,8.42,December,Sunday,41,Female,True,2025-06-30,35-44
ORD12699,C1225,2025-06-07,University Ave,Espresso Drinks,Americano,2,4.07,Gift Card,,8.14,June,Saturday,33,Female,False,2025-01-12,25-34
ORD12700,C1624,2025-10-18,Riverside,Brewed Coffee,Cold Brew,2,4.22,Mobile Pay,,8.44,October,Saturday,49,Female,True,2024-07-16,45-54
ORD12701,C1073,2025-09-15,Riverside,Pastries,Cinnamon Roll,1,4.45,Card,,4.45,September,Monday,24,Male,False,2025-10-09,18-24
ORD12702,C1353,2025-02-21,University Ave,Espresso Drinks,Espresso Shot,1,4.83,Card,3.0,4.83,February,Friday,40,Female,True,2024-04-20,35-44
ORD12703,C1324,2025-10-19,Riverside,Food,Avocado Toast,3,6.93,Card,,20.79,October,Sunday,68,Female,True,2025-09-19,55+
ORD12704,C1315,2025-07-20,Downtown,Tea,Chai Latte,1,4.06,Card,,4.06,July,Sunday,52,Female,False,2024-11-15,45-54
ORD12705,C1606,2025-08-08,Riverside,Brewed Coffee,Pour Over,2,3.31,Card,2.0,6.62,August,Friday,34,Female,False,2025-07-29,25-34
ORD12706,C1235,2025-03-14,Downtown,Food,Avocado Toast,3,6.74,Card,,20.22,March,Friday,55,Male,True,2024-08-04,55+
ORD12707,C1413,2025-11-05,University Ave,Pastries,Muffin,1,2.98,Card,4.0,2.98,November,Wednesday,24,Male,False,2024-08-25,18-24
ORD12708,C1436,2025-12-06,Downtown,Pastries,Cinnamon Roll,2,3.12,Mobile Pay,4.0,6.24,December,Saturday,47,Male,False,2024-06-18,45-54
ORD12709,C1596,2025-05-28,Riverside,Espresso Drinks,Espresso Shot,2,5.51,Cash,,11.02,May,Wednesday,48,Male,False,2024-05-09,45-54
ORD12710,C1357,2025-02-03,Riverside,Espresso Drinks,Espresso Shot,3,4.35,Gift Card,,13.05,February,Monday,64,Male,True,2025-01-13,55+
