order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating
ORD13371,C1271,2025-06-01,Riverside,Pastries,Scone,3,3.79,Mobile Pay,3.0
ORD13372,C1620,2025-09-03,Downtown,Tea,Green Tea,2,3.49,Mobile Pay,
ORD13373,C1374,2025-11-17,Riverside,Brewed Coffee,Drip Coffee,1,3.37,Mobile Pay,5.0
ORD13374,C1081,2025-07-14,Downtown,Brewed Coffee,Pour Over,1,3.26,Mobile Pay,
ORD13375,C1014,2025-01-21,Downtown,Espresso Drinks,Cappuccino,2,5.52,Cash,
ORD13376,C1304,2025-03-22,Riverside,Espresso Drinks,Cappuccino,1,4.5,Mobile Pay,2.0
ORD13377,C1052,2025-03-19,Riverside,Espresso Drinks,Cappuccino,1,4.65,Card,5.0
ORD13378,C1003,2025-11-29,Riverside,Espresso Drinks,Cappuccino,1,3.75,Card,
ORD13379,C1559,2025-11-27,Riverside,Espresso Drinks,Flat White,1,3.84,Card,
ORD13380,C1336,2025-06-23,Riverside,Brewed Coffee,Cold Brew,1,3.46,Mobile Pay,
ORD13381,C1424,2025-11-20,Downtown,Espresso Drinks,Cappuccino,1,5.1,Mobile Pay,
ORD13382,C1560,2025-03-31,Riverside,Brewed Coffee,Pour Over,3,3.41,Mobile Pay,3.0
ORD13383,C1457,2025-09-05,Downtown,Espresso Drinks,Latte,2,4.88,Mobile Pay,2.0
ORD13384,C1322,2025-05-23,University Ave,Espresso Drinks,Cappuccino,2,4.22,Card,3.0
ORD13385,C1132,2025-03-29,Riverside,Pastries,Scone,2,3.37,Mobile Pay,5.0
ORD13386,C1278,2025-04-02,Riverside,Tea,Green Tea,2,3.6,Mobile Pay,
ORD13387,C1649,2025-06-02,Riverside,Brewed Coffee,Cold Brew,1,3.52,Mobile Pay,
ORD13388,C1080,2025-05-04,Downtown,Pastries,Scone,1,3.6,Card,
ORD13389,C1470,2025-03-18,University Ave,Espresso Drinks,Latte,2,5.03,Card,4.0
ORD13390,C1480,2025-05-02,Downtown,Espresso Drinks,Flat White,2,5.65,Card,
ORD13391,C1411,2025-02-16,Riverside,Brewed Coffee,Drip Coffee,2,3.98,Mobile Pay,
ORD13392,C1128,2025-12-19,University Ave,Food,Avocado Toast,1,7.28,Gift Card,
ORD13393,C1494,2025-05-19,University Ave,Pastries,Croissant,1,3.4,Mobile Pay,4.0
ORD13394,C1234,2025-02-09,University Ave,Pastries,Muffin,1,4.2,Cash,
ORD13395,C1426,2025-07-29,Riverside,Pastries,Croissant,1,3.73,Card,3.0
ORD13396,C1289,2025-11-18,Riverside,Brewed Coffee,Pour Over,1,3.76,Cash,5.0
ORD13397,C1642,2025-05-12,Downtown,Espresso Drinks,Flat White,3,5.47,Card,
ORD13398,C1236,2025-11-04,Riverside,Espresso Drinks,Cappuccino,3,3.85,Mobile Pay,
ORD13399,C1331,2025-08-11,Riverside,Espresso Drinks,Flat White,3,3.86,Card,3.0
ORD13400,C1071,2025-09-27,Downtown,Espresso Drinks,Espresso Shot,1,4.21,Card,5.0
ORD13401,C1564,2025-04-18,Downtown,Tea,Herbal Tea,1,4.08,Gift Card,
ORD13402,C1574,2025-01-14,Downtown,Pastries,Cinnamon Roll,1,3.22,Card,
ORD13403,C1197,2025-05-06,Riverside,Food,Avocado Toast,1,6.21,Card,
ORD13404,C1044,2025-12-03,downtown,Brewed Coffee,Cold Brew,1,3.86,Card,
ORD13405,C1389,2025-10-15,university ave,Pastries,Muffin,2,2.97,Cash,3.0
ORD13406,C1444,2025-10-13,Riverside,Pastries,Cinnamon Roll,1,3.7,Card,
ORD13407,C1361,2025-11-16,Downtown,Tea,Chai Latte,2,4.34,Card,
ORD13408,C1345,2025-05-16,Riverside,Espresso Drinks,Latte,1,5.59,Cash,4.0
ORD13409,C1356,2025-04-28,Downtown,Food,Avocado Toast,1,6.22,Card,
ORD13410,C1032,2025-12-03,University Ave,Pastries,Cinnamon Roll,2,3.36,Cash,
ORD13411,C1510,2025-07-28,Downtown,Pastries,Cinnamon Roll,2,4.27,Cash,3.0
ORD13412,C1573,2025-04-19,Downtown,Brewed Coffee,Pour Over,3,3.59,Mobile Pay,4.0
ORD13413,C1142,2025-04-12,Riverside,Espresso Drinks,Cappuccino,1,4.34,Mobile Pay,
ORD13414,C1245,2025-11-16,Riverside,Brewed Coffee,Drip Coffee,3,3.25,Mobile Pay,4.0
ORD13415,C1097,2025-01-20,University Ave,Espresso Drinks,Flat White,2,4.43,Cash,3.0
ORD13416,C1219,2025-01-23,University Ave,Espresso Drinks,Americano,2,4.11,Mobile Pay,1.0
ORD13417,C1478,2025-09-26,University Ave,Pastries,Cinnamon Roll,2,2.87,Card,5.0
ORD13418,C1212,2025-01-01,University Ave,Brewed Coffee,Cold Brew,2,3.42,Card,4.0
ORD13419,C1589,2025-03-04,Riverside,Pastries,Scone,2,3.88,Mobile Pay,
ORD13420,C1049,2025-12-27,Riverside,Tea,Chai Latte,1,4.71,Mobile Pay,
ORD13421,C1471,2025-06-04,University Ave,Brewed Coffee,Pour Over,1,2.93,Card,
ORD13422,C1504,2025-09-22,University Ave,Food,Avocado Toast,2,5.84,Cash,
ORD13423,C1598,2025-06-27,Downtown,Espresso Drinks,Espresso Shot,1,5.7,Mobile Pay,3.0
ORD13424,C1111,2025-02-02,Riverside,Espresso Drinks,Americano,3,5.56,Cash,4.0
ORD13425,C1261,2025-03-09,University Ave,Espresso Drinks,Espresso Shot,1,5.69,Gift Card,
ORD13426,C1117,2025-10-05,Downtown,Food,Avocado Toast,1,8.12,Mobile Pay,
ORD13427,C1167,2025-02-04,Downtown,Pastries,Cinnamon Roll,2,3.74,Card,
ORD13428,C1585,2025-08-05,Downtown,Food,Avocado Toast,2,7.51,Cash,
ORD13429,C1238,2025-05-07,University Ave,Food,Bagel,3,5.68,Cash,4.0
ORD13430,C1525,2025-05-15,Downtown,Tea,Herbal Tea,1,3.66,Card,
ORD13431,C1465,2025-12-13,university ave,Pastries,Croissant,2,2.5,Mobile Pay,3.0
ORD13432,C1088,2025-08-09,University Ave,Food,Breakfast Sandwich,2,7.75,Card,3.0
ORD13433,C1077,2025-08-12,Downtown,Espresso Drinks,Cappuccino,2,4.29,Card,4.0
ORD13434,C1197,2025-05-08,Downtown,Pastries,Muffin,1,2.95,Card,
ORD13435,C1597,2025-05-19,Downtown,Espresso Drinks,Flat White,3,5.03,Mobile Pay,
ORD13436,C1181,2025-09-07,Riverside,Food,Bagel,1,6.55,Mobile Pay,2.0
ORD13437,C1359,2025-01-15,Riverside,Pastries,Muffin,1,2.57,Card,
ORD13438,C1599,2025-03-28,Riverside,Pastries,Muffin,1,3.27,Mobile Pay,5.0
ORD13439,C1493,2025-08-07,Downtown,Espresso Drinks,Latte,2,4.92,Mobile Pay,3.0
ORD13440,C1405,2025-08-15,Downtown,Brewed Coffee,Cold Brew,2,3.46,Cash,4.0
ORD13441,C1308,2025-02-03,Riverside,Brewed Coffee,Drip Coffee,1,2.91,Card,
ORD13442,C1046,2025-10-14, Riverside ,Espresso Drinks,Americano,1,5.35,Card,5.0
ORD13443,C1323,2025-07-17,Downtown,Espresso Drinks,Flat White,1,5.33,Cash,
ORD13444,C1204,2025-03-28,University Ave,Espresso Drinks,Flat White,1,5.06,Cash,
ORD13445,C1366,2025-10-01,Riverside,Espresso Drinks,Americano,2,5.33,Card,
ORD13446,C1093,2025-12-27,University Ave,Espresso Drinks,Latte,2,3.76,Card,3.0
ORD13447,C1418,2025-06-04,Riverside,Tea,Green Tea,2,4.08,Card,
ORD13448,C1510,2025-04-14,Downtown,Espresso Drinks,Cappuccino,1,3.85,Card,
ORD13449,C1052,2025-04-19,University Ave,Food,Avocado Toast,1,7.54,Card,
ORD13450,C1188,2025-08-04,University Ave,Espresso Drinks,Espresso Shot,2,4.34,Mobile Pay,4.0
ORD13451,C1499,2025-01-18,Downtown,Espresso Drinks,Flat White,1,4.54,Cash,
ORD13452,C1334,2025-06-25,Downtown,Tea,Chai Latte,2,3.31,Cash,4.0
ORD13453,C1354,2025-01-10,Downtown,Tea,Green Tea,1,3.73,Card,
ORD13454,C1513,2025-01-15,Downtown,Food,Avocado Toast,1,7.54,Cash,
ORD13455,C1304,2025-06-06,Riverside,Food,Breakfast Sandwich,1,7.84,Cash,
ORD13456,C1120,2025-09-29,Riverside,Espresso Drinks,Latte,2,5.67,Mobile Pay,3.0
ORD13457,C1015,2025-11-18,Riverside,Espresso Drinks,Latte,2,4.35,Card,5.0
ORD13458,C1019,2025-02-01,Downtown,Pastries,Cinnamon Roll,3,4.15,Mobile Pay,4.0
ORD13459,C1597,2025-03-30,Downtown,Pastries,Croissant,1,3.98,Card,
ORD13460,C1373,2025-06-03,university ave,Espresso Drinks,Flat White,2,5.15,Card,4.0
ORD13461,C1210,2025-07-28,University Ave,Brewed Coffee,Drip Coffee,3,3.18,Mobile Pay,
ORD13462,C1639,2025-12-26,Riverside,Espresso Drinks,Flat White,2,4.32,Card,3.0
ORD13463,C1241,2025-09-07,downtown,Brewed Coffee,Pour Over,2,3.55,Card,4.0
ORD13464,C1359,2025-07-15,Downtown,Brewed Coffee,Drip Coffee,2,3.97,Mobile Pay,4.0
ORD13465,C1437,2025-01-23,Riverside,Pastries,Cinnamon Roll,1,3.49,Card,
ORD13466,C1146,2025-01-30,University Ave,Espresso Drinks,Cappuccino,1,5.41,Card,
ORD13467,C1604,2025-02-25,Downtown,Espresso Drinks,Latte,1,4.47,Cash,4.0
ORD13468,C1508,2025-08-29,Downtown,Brewed Coffee,Pour Over,1,3.42,Cash,
ORD13469,C1222,2025-05-01,Riverside,Espresso Drinks,Latte,3,5.02,Card,
ORD13470,C1642,2025-03-29,Riverside,Pastries,Muffin,3,3.22,Mobile Pay,1.0
ORD13471,C1409,2025-09-01,Riverside,Espresso Drinks,Latte,3,5.41,Card,
ORD13472,C1162,2025-10-24,University Ave,Brewed Coffee,Pour Over,2,3.33,Cash,
ORD13473,C1551,2025-06-09,University Ave,Espresso Drinks,Americano,2,5.26,Mobile Pay,3.0
ORD13474,C1373,2025-11-17,Downtown,Brewed Coffee,Cold Brew,1,4.1,Card,
ORD13475,C1583,2025-09-25,University Ave,Food,Bagel,1,7.77,Card,4.0
ORD13476,C1481,2025-09-18,Riverside,Espresso Drinks,Cappuccino,1,4.22,Card,
ORD13477,C1481,2025-11-12,Downtown,Brewed Coffee,Drip Coffee,1,3.84,Cash,
ORD13478,C1146,2025-03-08,University Ave,Espresso Drinks,Espresso Shot,2,5.29,Card,3.0
ORD13479,C1216,2025-10-04,Riverside,Food,Avocado Toast,2,5.65,Mobile Pay,
ORD13480,C1590,2025-12-15,University Ave,Brewed Coffee,Pour Over,2,3.33,Gift Card,
ORD13481,C1428,2025-12-28,Downtown,Espresso Drinks,Latte,1,5.51,Mobile Pay,
ORD13482,C1533,2025-07-30,University Ave,Espresso Drinks,Espresso Shot,1,4.79,Cash,4.0
ORD13483,C1038,2025-10-02,Downtown,Food,Bagel,2,8.07,Mobile Pay,5.0
ORD13484,C1620,2025-11-20,University Ave,Food,Avocado Toast,2,7.84,Card,3.0
ORD13485,C1012,2025-11-07,University Ave,Espresso Drinks,Cappuccino,1,5.07,Cash,3.0
ORD13486,C1553,2025-11-23,Downtown,Espresso Drinks,Cappuccino,2,4.02,Mobile Pay,4.0
ORD13487,C1094,2025-10-30, University Ave ,Espresso Drinks,Americano,2,4.37,Card,
ORD13488,C1438,2025-05-19,Downtown,Espresso Drinks,Espresso Shot,2,4.38,Mobile Pay,
ORD13489,C1006,2025-09-23,University Ave,Espresso Drinks,Latte,3,4.56,Card,
ORD13490,C1293,2025-05-30,Downtown,Pastries,Muffin,2,2.93,Mobile Pay,4.0
ORD13491,C1020,2025-10-19,University Ave,Espresso Drinks,Espresso Shot,1,4.45,Card,
ORD13492,C1118,2025-10-22,University Ave,Brewed Coffee,Pour Over,3,3.27,Card,
ORD13493,C1011,2025-12-07,Riverside,Espresso Drinks,Americano,2,5.16,Card,
ORD13494,C1568,2025-08-03,Riverside,Espresso Drinks,Latte,2,4.62,Gift Card,
ORD13495,C1540,2025-06-22,Riverside,Brewed Coffee,Drip Coffee,2,3.69,Cash,
ORD13496,C1528,2025-03-02,University Ave,Pastries,Scone,3,2.97,Card,3.0
ORD13497,C1074,2025-08-21,University Ave,Espresso Drinks,Flat White,2,4.74,Mobile Pay,
ORD13498,C1422,2025-07-26,University Ave,Espresso Drinks,Flat White,2,4.8,Card,1.0
ORD13499,C1175,2025-07-07,university ave,Tea,Chai Latte,1,3.46,Mobile Pay,3.0
ORD13500,C1146,2025-09-04,University Ave,Espresso Drinks,Latte,2,5.13,Gift Card,
ORD13501,C1168,2025-11-06,Riverside,Espresso Drinks,Americano,1,5.72,Mobile Pay,
ORD13502,C1298,2025-02-24,University Ave,Pastries,Cinnamon Roll,2,3.35,Cash,3.0
ORD13503,C1248,2025-06-07,Riverside,Food,Avocado Toast,2,6.26,Mobile Pay,
ORD13504,C1336,2025-09-20,Downtown,Tea,Herbal Tea,1,4.38,Cash,3.0
ORD13505,C1027,2025-10-26,University Ave,Pastries,Croissant,2,2.89,Cash,3.0
ORD13506,C1604,2025-10-11,University Ave,Brewed Coffee,Cold Brew,1,3.99,Mobile Pay,
ORD13507,C1168,2025-10-18,Riverside,Espresso Drinks,Latte,1,4.82,Card,3.0
ORD13508,C1236,2025-11-08,university ave,Brewed Coffee,Drip Coffee,2,4.14,Mobile Pay,
ORD13509,C1163,2025-12-17,Downtown,Pastries,Cinnamon Roll,3,4.35,Card,3.0
ORD13510,C1645,2025-08-10,Downtown,Food,Avocado Toast,2,7.32,Mobile Pay,4.0
ORD13511,C1074,2025-04-01,Downtown,Espresso Drinks,Latte,3,5.11,Mobile Pay,4.0
ORD13512,C1399,2025-07-25,University Ave,Espresso Drinks,Americano,1,4.46,Mobile Pay,3.0
ORD13513,C1086,2025-09-16,Riverside,Pastries,Cinnamon Roll,1,3.17,Card,
ORD13514,C1581,2025-02-06,Downtown,Pastries,Scone,1,3.13,Card,4.0
ORD13515,C1506,2025-10-03,University Ave,Pastries,Muffin,1,3.23,Card,3.0
ORD13516,C1319,2025-07-18,Downtown,Brewed Coffee,Drip Coffee,1,4.09,Mobile Pay,5.0
ORD13517,C1068,2025-12-07,Riverside,Food,Bagel,2,5.9,Card,
ORD13518,C1120,2025-03-19,Downtown,Food,Breakfast Sandwich,1,7.87,Cash,4.0
ORD13519,C1560,2025-11-27,Riverside,Espresso Drinks,Flat White,2,5.05,Cash,
ORD13520,C1407,2025-06-13,Riverside,Espresso Drinks,Latte,2,4.93,Mobile Pay,4.0
ORD13521,C1417,2025-07-28,University Ave,Espresso Drinks,Espresso Shot,2,3.96,Cash,3.0
ORD13522,C1195,2025-08-29,University Ave,Food,Avocado Toast,1,7.16,Mobile Pay,
ORD13523,C1035,2025-07-30,Riverside,Tea,Green Tea,3,3.53,Card,
ORD13524,C1049,2025-11-25,Riverside,Pastries,Croissant,1,4.45,Card,
ORD13525,C1585,2025-03-02,Downtown,Pastries,Muffin,2,3.87,Card,3.0
ORD13526,C1063,2025-09-23,Riverside,Tea,Herbal Tea,1,3.96,Mobile Pay,
ORD13527,C1455,2025-12-21,University Ave,Food,Avocado Toast,1,7.6,Gift Card,3.0
ORD13528,C1378,2025-03-22,Downtown,Espresso Drinks,Flat White,1,5.51,Mobile Pay,
ORD13529,C1286,2025-04-03,Downtown,Espresso Drinks,Flat White,2,3.83,Mobile Pay,5.0
ORD13530,C1254,2025-06-22,Downtown,Pastries,Cinnamon Roll,3,4.05,Card,3.0
ORD13531,C1352,2025-09-21,Riverside,Brewed Coffee,Pour Over,3,4.18,Gift Card,
ORD13532,C1218,2025-12-16,Downtown,Pastries,Croissant,1,4.2,Card,
ORD13533,C1213,2025-10-17, Riverside ,Espresso Drinks,Espresso Shot,1,5.62,Card,
ORD13534,C1458,2025-10-17,University Ave,Brewed Coffee,Pour Over,2,3.51,Mobile Pay,5.0
ORD13535,C1584,2025-06-10,Downtown,Espresso Drinks,Americano,1,5.43,Card,
ORD13536,C1420,2025-08-23,University Ave,Pastries,Cinnamon Roll,1,4.02,Card,
ORD13537,C1075,2025-03-18,University Ave,Tea,Chai Latte,1,4.36,Mobile Pay,
ORD13538,C1641,2025-06-18,university ave,Food,Avocado Toast,1,6.91,Card,5.0
ORD13539,C1248,2025-03-10,University Ave,Espresso Drinks,Latte,2,4.51,Mobile Pay,5.0
ORD13540,C1078,2025-01-10,Riverside,Food,Breakfast Sandwich,1,7.3,Card,4.0
ORD13541,C1526,2025-11-08,Downtown,Brewed Coffee,Cold Brew,2,3.65,Cash,
ORD13542,C1475,2025-10-20,Downtown,Pastries,Muffin,3,4.07,Mobile Pay,
ORD13543,C1172,2025-07-05,University Ave,Espresso Drinks,Espresso Shot,1,4.23,Mobile Pay,
ORD13544,C1620,2025-01-06,Downtown,Espresso Drinks,Espresso Shot,1,4.8,Mobile Pay,4.0
ORD13545,C1511,2025-02-02,Downtown,Espresso Drinks,Americano,1,4.0,Cash,4.0
ORD13546,C1188,2025-02-10,downtown,Food,Bagel,1,8.32,Card,
ORD13547,C1582,2025-09-18,Downtown,Food,Bagel,2,5.97,Card,
ORD13548,C1126,2025-03-16,Downtown,Brewed Coffee,Cold Brew,1,4.13,Card,4.0
ORD13549,C1569,2025-04-02,University Ave,Brewed Coffee,Cold Brew,1,4.13,Gift Card,
ORD13550,C1422,2025-11-10,Riverside,Brewed Coffee,Drip Coffee,1,4.16,Mobile Pay,
ORD13551,C1133,2025-11-16,Downtown,Food,Breakfast Sandwich,1,7.71,Mobile Pay,4.0
ORD13552,C1395,2025-10-05,Downtown,Food,Bagel,1,7.14,Card,3.0
ORD13553,C1365,2025-04-23,Downtown,Tea,Green Tea,2,4.04,Cash,5.0
ORD13554,C1193,2025-07-31,University Ave,Espresso Drinks,Americano,2,4.8,Cash,3.0
ORD13555,C1550,2025-03-14,Downtown,Food,Breakfast Sandwich,3,8.05,Card,
ORD13556,C1394,2025-11-09,Downtown,Tea,Chai Latte,1,3.32,Cash,
ORD13557,C1540,2025-01-31,Downtown,Food,Avocado Toast,2,7.52,Mobile Pay,
ORD13558,C1592,2025-09-28,Downtown,Espresso Drinks,Espresso Shot,1,3.96,Card,
ORD13559,C1064,2025-07-06,Downtown,Espresso Drinks,Cappuccino,1,5.11,Card,
ORD13560,C1647,2025-10-03,Riverside,Espresso Drinks,Latte,2,4.71,Card,
ORD13561,C1044,2025-06-14,Downtown,Brewed Coffee,Drip Coffee,3,3.06,Mobile Pay,3.0
ORD13562,C1216,2025-02-27,Riverside,Brewed Coffee,Cold Brew,3,2.83,Card,
ORD13563,C1402,2025-10-01,Downtown,Espresso Drinks,Flat White,1,5.69,Card,
ORD13564,C1254,2025-08-18,Downtown,Espresso Drinks,Flat White,1,5.22,Card,4.0
ORD13565,C1450,2025-06-19,University Ave,Food,Avocado Toast,2,6.7,Card,4.0
ORD13566,C1275,2025-05-16,University Ave,Pastries,Muffin,2,3.32,Mobile Pay,
ORD13567,C1513,2025-05-06,Downtown,Espresso Drinks,Flat White,1,4.77,Mobile Pay,
ORD13568,C1270,2025-06-25,Riverside,Pastries,Muffin,2,4.4,Gift Card,
ORD13569,C1573,2025-04-06, University Ave ,Espresso Drinks,Americano,1,5.1,Card,1.0
ORD13570,C1504,2025-04-13,Riverside,Tea,Chai Latte,1,4.56,Mobile Pay,4.0
ORD13571,C1002,2025-04-12,Downtown,Food,Bagel,1,6.49,Card,4.0
ORD13572,C1335,2025-01-05,downtown,Pastries,Cinnamon Roll,2,2.76,Card,3.0
ORD13573,C1335,2025-12-04,Downtown,Pastries,Cinnamon Roll,1,3.66,Card,
ORD13574,C1383,2025-03-28,Downtown,Espresso Drinks,Latte,2,3.96,Card,
ORD13575,C1342,2025-03-02, Downtown ,Brewed Coffee,Cold Brew,3,4.16,Card,
ORD13576,C1577,2025-02-25,Riverside,Food,Bagel,3,7.54,Mobile Pay,3.0
ORD13577,C1561,2025-12-26,University Ave,Food,Avocado Toast,1,7.49,Card,5.0
ORD13578,C1360,2025-06-23,Riverside,Brewed Coffee,Pour Over,2,3.57,Card,3.0
ORD13579,C1542,2025-04-29,University Ave,Pastries,Cinnamon Roll,3,3.98,Cash,
ORD13580,C1131,2025-05-28,Riverside,Brewed Coffee,Cold Brew,1,3.57,Mobile Pay,5.0
ORD13581,C1382,2025-02-02,Riverside,Pastries,Croissant,2,3.28,Mobile Pay,
ORD13582,C1497,2025-04-25,Riverside,Food,Breakfast Sandwich,1,5.77,Card,
ORD13583,C1199,2025-04-01,Riverside,Espresso Drinks,Latte,1,3.8,Card,
ORD13584,C1643,2025-10-20,University Ave,Food,Avocado Toast,1,5.6,Card,
ORD13585,C1200,2025-01-22,University Ave,Brewed Coffee,Cold Brew,1,2.91,Mobile Pay,
ORD13586,C1425,2025-06-04,University Ave,Espresso Drinks,Americano,1,4.85,Card,
ORD13587,C1433,2025-10-15,Riverside,Pastries,Muffin,1,2.78,Cash,1.0
ORD13588,C1052,2025-10-31,Riverside,Pastries,Cinnamon Roll,2,4.49,Mobile Pay,2.0
ORD13589,C1081,2025-07-06,Downtown,Brewed Coffee,Pour Over,3,3.46,Card,
ORD13590,C1601,2025-03-22,University Ave,Food,Avocado Toast,1,6.74,Mobile Pay,
ORD13591,C1404,2025-05-03,downtown,Pastries,Muffin,2,2.73,Gift Card,3.0
ORD13592,C1238,2025-03-22,Riverside,Tea,Green Tea,2,3.52,Cash,4.0
ORD13593,C1322,2025-08-29,University Ave,Brewed Coffee,Pour Over,2,3.23,Cash,4.0
ORD13594,C1020,2025-04-17, Downtown ,Tea,Green Tea,3,3.43,Mobile Pay,
ORD13595,C1283,2025-08-18,Riverside,Espresso Drinks,Flat White,1,5.01,Card,
ORD13596,C1322,2025-08-27,Downtown,Brewed Coffee,Pour Over,2,4.03,Card,
ORD13597,C1533,2025-12-09,Downtown,Brewed Coffee,Pour Over,3,3.23,Mobile Pay,4.0
ORD13598,C1178,2025-05-15,Riverside,Pastries,Muffin,1,4.28,Cash,
ORD13599,C1319,2025-12-16,Downtown,Pastries,Scone,3,3.61,Card,
ORD13600,C1178,2025-05-26,University Ave,Espresso Drinks,Cappuccino,1,3.82,Cash,3.0
ORD13601,C1249,2025-09-05,Downtown,Food,Avocado Toast,1,6.7,Cash,3.0
ORD13602,C1612,2025-08-29,Downtown,Pastries,Muffin,1,2.75,Mobile Pay,
ORD13603,C1157,2025-10-25,University Ave,Brewed Coffee,Drip Coffee,1,3.63,Mobile Pay,5.0
ORD13604,C1065,2025-06-20,Riverside,Pastries,Cinnamon Roll,2,2.98,Card,
ORD13605,C1061,2025-10-16,Downtown,Tea,Herbal Tea,2,3.52,Mobile Pay,2.0
ORD13606,C1501,2025-05-10,Downtown,Brewed Coffee,Cold Brew,1,4.18,Mobile Pay,
ORD13607,C1199,2025-06-28,University Ave,Tea,Green Tea,2,3.8,Cash,4.0
ORD13608,C1572,2025-07-01,downtown,Espresso Drinks,Latte,2,3.81,Cash,5.0
ORD13609,C1155,2025-09-14,University Ave,Espresso Drinks,Cappuccino,1,4.91,Gift Card,4.0
ORD13610,C1397,2025-08-14,Downtown,Brewed Coffee,Drip Coffee,2,3.69,Cash,
ORD13611,C1145,2025-01-29,university ave,Espresso Drinks,Cappuccino,2,5.61,Mobile Pay,
ORD13612,C1192,2025-10-22,Downtown,Pastries,Scone,2,2.74,Gift Card,
ORD13613,C1396,2025-10-03,Riverside,Food,Bagel,3,6.57,Card,
ORD13614,C1249,2025-02-08,Riverside,Brewed Coffee,Drip Coffee,2,3.8,Card,3.0
ORD13615,C1625,2025-12-17,Downtown,Espresso Drinks,Americano,1,4.65,Card,
ORD13616,C1121,2025-08-29,Downtown,Espresso Drinks,Latte,1,3.77,Cash,3.0
ORD13617,C1637,2025-01-31,Riverside,Brewed Coffee,Cold Brew,2,4.15,Mobile Pay,4.0
ORD13618,C1601,2025-06-28,Downtown,Pastries,Scone,3,3.98,Card,2.0
ORD13619,C1612,2025-11-01,University Ave,Espresso Drinks,Flat White,2,5.36,Mobile Pay,4.0
ORD13620,C1174,2025-04-12,Downtown,Brewed Coffee,Cold Brew,3,4.18,Mobile Pay,4.0
ORD13621,C1257,2025-12-06,University Ave,Food,Avocado Toast,3,5.59,Gift Card,5.0
ORD13622,C1088,2025-06-02,Downtown,Espresso Drinks,Americano,3,5.36,Mobile Pay,5.0
ORD13623,C1035,2025-03-24,Riverside,Espresso Drinks,Latte,1,5.46,Mobile Pay,4.0
ORD13624,C1480,2025-05-10,University Ave,Brewed Coffee,Drip Coffee,1,2.77,Mobile Pay,5.0
ORD13625,C1395,2025-07-11,Riverside,Espresso Drinks,Cappuccino,2,5.03,Mobile Pay,
ORD13626,C1149,2025-09-08,Downtown,Pastries,Croissant,2,3.17,Card,4.0
ORD13627,C1197,2025-12-04,Downtown,Espresso Drinks,Latte,2,4.78,Card,
ORD13628,C1234,2025-03-12,University Ave,Espresso Drinks,Cappuccino,1,5.26,Cash,
ORD13629,C1455,2025-12-16,Riverside,Espresso Drinks,Americano,2,4.42,Card,4.0
ORD13630,C1417,2025-07-12,Riverside,Food,Bagel,1,5.84,Card,
ORD13631,C1146,2025-02-16,University Ave,Espresso Drinks,Americano,1,3.88,Card,
ORD13632,C1146,2025-12-04,Riverside,Espresso Drinks,Americano,3,4.39,Mobile Pay,
ORD13633,C1160,2025-05-08,Downtown,Tea,Green Tea,2,3.65,Mobile Pay,
ORD13634,C1508,2025-08-14,University Ave,Espresso Drinks,Espresso Shot,1,4.47,Mobile Pay,
ORD13635,C1329,2025-09-12,University Ave,Food,Bagel,2,7.05,Mobile Pay,4.0
ORD13636,C1142,2025-01-05,Downtown,Tea,Herbal Tea,2,4.22,Card,4.0
ORD13637,C1513,2025-03-22,Downtown,Brewed Coffee,Drip Coffee,2,3.4,Mobile Pay,
ORD13638,C1508,2025-09-07,Downtown,Espresso Drinks,Latte,1,3.92,Mobile Pay,
ORD13639,C1163,2025-04-29,Downtown,Brewed Coffee,Cold Brew,1,2.97,Card,
ORD13640,C1245,2025-01-04,Riverside,Tea,Herbal Tea,1,3.7,Card,
ORD13641,C1268,2025-01-09,Riverside,Tea,Herbal Tea,3,3.31,Gift Card,4.0
ORD13642,C1284,2025-10-28,University Ave,Tea,Herbal Tea,1,4.51,Mobile Pay,
ORD13643,C1366,2025-02-25,Downtown,Espresso Drinks,Americano,2,4.05,Mobile Pay,
ORD13644,C1161,2025-02-06,Downtown,Food,Bagel,2,6.6,Card,
ORD13645,C1611,2025-07-24,Downtown,Pastries,Cinnamon Roll,1,4.19,Mobile Pay,3.0
ORD13646,C1195,2025-02-13,Downtown,Brewed Coffee,Pour Over,3,4.15,Mobile Pay,5.0
ORD13647,C1159,2025-08-26,University Ave,Pastries,Scone,2,3.63,Cash,
ORD13648,C1369,2025-07-18,Downtown,Brewed Coffee,Cold Brew,2,4.08,Mobile Pay,
ORD13649,C1525,2025-08-25,Downtown,Espresso Drinks,Americano,1,4.73,Cash,
ORD13650,C1137,2025-06-28,Riverside,Brewed Coffee,Drip Coffee,1,3.39,Card,
ORD13651,C1001,2025-10-11,Downtown,Espresso Drinks,Cappuccino,1,4.6,Card,
ORD13652,C1508,2025-08-23,Downtown,Espresso Drinks,Latte,1,4.45,Cash,
ORD13653,C1457,2025-06-01,Downtown,Food,Breakfast Sandwich,2,6.62,Card,4.0
ORD13654,C1109,2025-01-06,University Ave,Espresso Drinks,Americano,1,4.45,Mobile Pay,
ORD13655,C1648,2025-04-10,Downtown,Food,Bagel,3,7.32,Card,
ORD13656,C1502,2025-02-17,University Ave,Espresso Drinks,Flat White,3,4.82,Cash,
