order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week
ORD13125,C1109,2025-09-14,Riverside,Pastries,Muffin,2,2.66,Mobile Pay,3.0,5.32,September,Sunday
ORD13126,C1294,2025-04-19,University Ave,Espresso Drinks,Flat White,1,5.18,Card,3.0,5.18,April,Saturday
ORD13127,C1454,2025-10-17,Downtown,Espresso Drinks,Latte,2,3.92,Gift Card,,7.84,October,Friday
ORD13128,C1330,2025-08-10,Downtown,Brewed Coffee,Drip Coffee,1,3.52,Mobile Pay,,3.52,August,Sunday
ORD13129,C1249,2025-03-25,Downtown,Brewed Coffee,Pour Over,1,4.03,Cash,,4.03,March,Tuesday
ORD13130,C1127,2025-09-17,University Ave,Espresso Drinks,Americano,1,3.9,Cash,,3.9,September,Wednesday
ORD13131,C1479,2025-08-04,University Ave,Tea,Green Tea,2,4.24,Cash,,8.48,August,Monday
ORD13132,C1379,2025-10-23,Downtown,Pastries,Cinnamon Roll,1,3.38,Mobile Pay,,3.38,October,Thursday
ORD13133,C1535,2025-02-26,Downtown,Food,Avocado Toast,2,6.03,Card,4.0,12.06,February,Wednesday
ORD13134,C1251,2025-03-26,Downtown,Brewed Coffee,Drip Coffee,3,3.73,Gift Card,3.0,11.19,March,Wednesday
ORD13135,C1422,2025-04-21,Downtown,Espresso Drinks,Americano,1,4.83,Card,,4.83,April,Monday
ORD13136,C1627,2025-05-05,University Ave,Brewed Coffee,Drip Coffee,2,3.23,Card,5.0,6.46,May,Monday
ORD13137,C1518,2025-11-20,Riverside,Espresso Drinks,Espresso Shot,2,4.47,Card,,8.94,November,Thursday
ORD13138,C1346,2025-09-24,Riverside,Espresso Drinks,Espresso Shot,3,4.32,Cash,5.0,12.96,September,Wednesday
ORD13139,C1088,2025-07-18,Downtown,Espresso Drinks,Cappuccino,2,4.98,Card,,9.96,July,Friday
ORD13140,C1566,2025-07-16,Downtown,Food,Breakfast Sandwich,1,7.92,Mobile Pay,5.0,7.92,July,Wednesday
ORD13141,C1359,2025-11-19,Downtown,Pastries,Muffin,1,2.86,Card,,2.86,November,Wednesday
ORD13142,C1250,2025-06-12,Riverside,Espresso Drinks,Cappuccino,1,3.75,Card,,3.75,June,Thursday
ORD13143,C1591,2025-03-23,Downtown,Food,Avocado Toast,2,6.77,Mobile Pay,,13.54,March,Sunday
ORD13144,C1440,2025-02-19,Riverside,Pastries,Croissant,1,3.26,Mobile Pay,3.0,3.26,February,Wednesday
ORD13145,C1323,2025-05-01,Riverside,Espresso Drinks,Americano,2,5.31,Gift Card,2.0,10.62,May,Thursday
ORD13146,C1588,2025-08-26,Riverside,Food,Avocado Toast,2,7.07,Cash,5.0,14.14,August,Tuesday
ORD13147,C1028,2025-06-21,Downtown,Pastries,Muffin,2,3.6,Mobile Pay,,7.2,June,Saturday
ORD13148,C1104,2025-06-03,University Ave,Tea,Herbal Tea,3,4.19,Mobile Pay,,12.57,June,Tuesday
ORD13149,C1579,2025-06-24,Riverside,Espresso Drinks,Americano,2,5.51,Mobile Pay,,11.02,June,Tuesday
ORD13150,C1275,2025-12-21,Downtown,Espresso Drinks,Americano,2,4.51,Mobile Pay,,9.02,December,Sunday
ORD13151,C1375,2025-12-30,Riverside,Brewed Coffee,Cold Brew,3,3.01,Card,3.0,9.03,December,Tuesday
ORD13152,C1192,2025-02-28,University Ave,Brewed Coffee,Drip Coffee,3,4.16,Card,4.0,12.48,February,Friday
ORD13153,C1499,2025-02-11,University Ave,Brewed Coffee,Pour Over,1,4.03,Card,5.0,4.03,February,Tuesday
ORD13154,C1188,2025-03-30,Downtown,Brewed Coffee,Pour Over,2,4.24,Card,,8.48,March,Sunday
ORD13155,C1257,2025-11-07,Riverside,Espresso Drinks,Americano,1,4.85,Mobile Pay,,4.85,November,Friday
ORD13156,C1189,2025-06-17,Riverside,Brewed Coffee,Drip Coffee,1,2.81,Mobile Pay,4.0,2.81,June,Tuesday
ORD13157,C1588,2025-11-11,Downtown,Tea,Herbal Tea,2,4.7,Cash,,9.4,November,Tuesday
ORD13158,C1344,2025-08-24,University Ave,Pastries,Croissant,1,3.31,Card,,3.31,August,Sunday
ORD13159,C1090,2025-07-21,Downtown,Tea,Herbal Tea,1,4.43,Card,,4.43,July,Monday
ORD13160,C1578,2025-04-13,University Ave,Pastries,Scone,1,3.23,Gift Card,,3.23,April,Sunday
ORD13161,C1150,2025-05-06,University Ave,Pastries,Cinnamon Roll,2,2.67,Card,,5.34,May,Tuesday
ORD13162,C1073,2025-02-23,Riverside,Espresso Drinks,Flat White,1,4.18,Card,,4.18,February,Sunday
ORD13163,C1477,2025-07-08,Downtown,Espresso Drinks,Flat White,3,4.06,Card,5.0,12.18,July,Tuesday
ORD13164,C1398,2025-04-13,Riverside,Tea,Green Tea,1,4.21,Mobile Pay,3.0,4.21,April,Sunday
ORD13165,C1339,2025-04-17,Downtown,Espresso Drinks,Latte,1,4.32,Mobile Pay,,4.32,April,Thursday
ORD13166,C1623,2025-01-15,Riverside,Espresso Drinks,Latte,3,5.02,Card,2.0,15.06,January,Wednesday
ORD13167,C1245,2025-10-18,Riverside,Brewed Coffee,Cold Brew,2,2.91,Card,3.0,5.82,October,Saturday
ORD13168,C1438,2025-12-08,Downtown,Brewed Coffee,Pour Over,1,3.24,Card,,3.24,December,Monday
ORD13169,C1198,2025-07-01,University Ave,Espresso Drinks,Flat White,1,5.46,Mobile Pay,,5.46,July,Tuesday
ORD13170,C1259,2025-07-15,Downtown,Espresso Drinks,Espresso Shot,2,4.77,Mobile Pay,,9.54,July,Tuesday
ORD13171,C1265,2025-12-04,Riverside,Brewed Coffee,Drip Coffee,2,3.52,Card,,7.04,December,Thursday
ORD13172,C1116,2025-07-06,Downtown,Pastries,Scone,1,3.8,Mobile Pay,,3.8,July,Sunday
ORD13173,C1003,2025-08-15,University Ave,Brewed Coffee,Cold Brew,2,3.84,Cash,4.0,7.68,August,Friday
ORD13174,C1638,2025-06-05,Downtown,Espresso Drinks,Cappuccino,2,3.78,Card,,7.56,June,Thursday
ORD13175,C1146,2025-07-07,Downtown,Food,Bagel,2,5.71,Card,4.0,11.42,July,Monday
ORD13176,C1101,2025-07-09,Riverside,Espresso Drinks,Flat White,1,4.55,Mobile Pay,,4.55,July,Wednesday
ORD13177,C1206,2025-09-16,Riverside,Pastries,Muffin,2,3.78,Card,,7.56,September,Tuesday
ORD13178,C1260,2025-08-08,Riverside,Espresso Drinks,Cappuccino,2,4.96,Mobile Pay,,9.92,August,Friday
ORD13179,C1642,2025-07-03,University Ave,Food,Breakfast Sandwich,3,5.95,Mobile Pay,,17.85,July,Thursday
ORD13180,C1328,2025-01-28,Riverside,Espresso Drinks,Espresso Shot,1,5.47,Mobile Pay,3.0,5.47,January,Tuesday
ORD13181,C1417,2025-11-26,Riverside,Espresso Drinks,Americano,2,5.33,Mobile Pay,4.0,10.66,November,Wednesday
ORD13182,C1505,2025-11-20,Downtown,Espresso Drinks,Cappuccino,3,4.09,Card,,12.27,November,Thursday
ORD13183,C1222,2025-03-09,Downtown,Pastries,Croissant,2,3.44,Card,,6.88,March,Sunday
ORD13184,C1076,2025-04-17,University Ave,Espresso Drinks,Espresso Shot,1,5.53,Mobile Pay,,5.53,April,Thursday
ORD13185,C1258,2025-12-21,Riverside,Espresso Drinks,Americano,2,4.89,Cash,,9.78,December,Sunday
ORD13186,C1441,2025-04-27,University Ave,Pastries,Croissant,3,3.49,Mobile Pay,3.0,10.47,April,Sunday
ORD13187,C1517,2025-10-23,Downtown,Food,Breakfast Sandwich,2,5.8,Mobile Pay,,11.6,October,Thursday
ORD13188,C1410,2025-10-14,University Ave,Espresso Drinks,Americano,2,4.44,Card,,8.88,October,Tuesday
ORD13189,C1574,2025-11-10,Riverside,Espresso Drinks,Flat White,1,4.78,Card,,4.78,November,Monday
ORD13190,C1400,2025-01-06,University Ave,Tea,Herbal Tea,1,3.8,Card,,3.8,January,Monday
ORD13191,C1322,2025-06-25,University Ave,Food,Bagel,2,5.69,Mobile Pay,,11.38,June,Wednesday
ORD13192,C1580,2025-07-25,Riverside,Espresso Drinks,Flat White,1,5.4,Mobile Pay,,5.4,July,Friday
ORD13193,C1531,2025-11-01,University Ave,Espresso Drinks,Flat White,3,3.98,Card,,11.94,November,Saturday
ORD13194,C1537,2025-03-23,University Ave,Pastries,Cinnamon Roll,1,2.8,Cash,3.0,2.8,March,Sunday
ORD13195,C1251,2025-04-22,Riverside,Food,Bagel,2,6.49,Card,,12.98,April,Tuesday
ORD13196,C1626,2025-03-07,Downtown,Pastries,Croissant,3,4.12,Mobile Pay,4.0,12.36,March,Friday
ORD13197,C1069,2025-10-05,University Ave,Pastries,Muffin,2,4.43,Card,,8.86,October,Sunday
ORD13198,C1276,2025-12-30,Riverside,Tea,Green Tea,1,4.42,Cash,4.0,4.42,December,Tuesday
ORD13199,C1616,2025-02-21,Downtown,Tea,Green Tea,1,3.78,Card,4.0,3.78,February,Friday
ORD13200,C1019,2025-03-26,Riverside,Food,Bagel,2,8.4,Card,,16.8,March,Wednesday
ORD13201,C1513,2025-04-22,University Ave,Food,Avocado Toast,1,8.35,Card,,8.35,April,Tuesday
ORD13203,C1326,2025-06-12,University Ave,Brewed Coffee,Drip Coffee,3,3.31,Cash,,9.93,June,Thursday
ORD13204,C1320,2025-04-13,University Ave,Food,Bagel,2,5.79,Mobile Pay,,11.58,April,Sunday
ORD13205,C1170,2025-04-28,Riverside,Espresso Drinks,Espresso Shot,3,4.12,Card,,12.36,April,Monday
ORD13206,C1272,2025-08-06,Riverside,Pastries,Croissant,1,3.32,Card,,3.32,August,Wednesday
ORD13207,C1493,2025-05-21,University Ave,Brewed Coffee,Drip Coffee,1,2.98,Cash,,2.98,May,Wednesday
ORD13208,C1201,2025-02-21,Downtown,Pastries,Cinnamon Roll,1,3.65,Card,4.0,3.65,February,Friday
ORD13209,C1454,2025-10-26,University Ave,Brewed Coffee,Pour Over,2,4.25,Card,,8.5,October,Sunday
ORD13210,C1345,2025-06-03,Downtown,Brewed Coffee,Cold Brew,1,3.69,Card,,3.69,June,Tuesday
ORD13211,C1240,2025-04-04,Downtown,Espresso Drinks,Americano,1,3.79,Card,,3.79,April,Friday
ORD13212,C1523,2025-09-23,Downtown,Brewed Coffee,Drip Coffee,2,4.12,Mobile Pay,2.0,8.24,September,Tuesday
ORD13213,C1486,2025-09-29,Riverside,Brewed Coffee,Cold Brew,3,4.15,Card,,12.45,September,Monday
ORD13214,C1602,2025-02-26,University Ave,Espresso Drinks,Flat White,2,5.41,Card,,10.82,February,Wednesday
ORD13215,C1013,2025-01-27,Downtown,Espresso Drinks,Americano,1,5.35,Card,4.0,5.35,January,Monday
ORD13216,C1105,2025-01-17,Riverside,Food,Breakfast Sandwich,1,8.0,Cash,,8.0,January,Friday
ORD13217,C1073,2025-10-06,University Ave,Pastries,Muffin,2,4.43,Card,3.0,8.86,October,Monday
ORD13218,C1213,2025-08-16,Downtown,Espresso Drinks,Cappuccino,3,4.75,Card,5.0,14.25,August,Saturday
ORD13219,C1123,2025-10-16,Downtown,Brewed Coffee,Drip Coffee,1,3.24,Cash,4.0,3.24,October,Thursday
ORD13220,C1307,2025-08-17,Downtown,Pastries,Cinnamon Roll,3,3.14,Mobile Pay,3.0,9.42,August,Sunday
ORD13221,C1073,2025-05-27,Downtown,Brewed Coffee,Drip Coffee,2,4.19,Mobile Pay,4.0,8.38,May,Tuesday
ORD13222,C1169,2025-08-03,Downtown,Pastries,Cinnamon Roll,1,2.9,Card,4.0,2.9,August,Sunday
ORD13223,C1172,2025-09-20,University Ave,Pastries,Scone,2,3.77,Cash,,7.54,September,Saturday
ORD13224,C1228,2025-05-26,Downtown,Brewed Coffee,Cold Brew,1,3.92,Card,5.0,3.92,May,Monday
ORD13225,C1162,2025-11-30,Downtown,Espresso Drinks,Americano,1,4.75,Card,5.0,4.75,November,Sunday
ORD13226,C1507,2025-11-24,University Ave,Brewed Coffee,Pour Over,3,3.68,Mobile Pay,4.0,11.04,November,Monday
ORD13227,C1492,2025-10-19,Riverside,Espresso Drinks,Americano,2,3.98,Card,,7.96,October,Sunday
ORD13228,C1277,2025-12-28,Downtown,Brewed Coffee,Cold Brew,1,3.38,Card,4.0,3.38,December,Sunday
ORD13229,C1048,2025-05-23,University Ave,Brewed Coffee,Drip Coffee,1,4.16,Cash,,4.16,May,Friday
ORD13230,C1139,2025-02-11,Riverside,Pastries,Croissant,3,3.4,Mobile Pay,5.0,10.2,February,Tuesday
ORD13231,C1185,2025-06-26,Downtown,Brewed Coffee,Cold Brew,2,3.27,Card,4.0,6.54,June,Thursday
ORD13232,C1122,2025-09-29,Riverside,Espresso Drinks,Espresso Shot,1,5.43,Card,,5.43,September,Monday
ORD13233,C1074,2025-10-11,Riverside,Espresso Drinks,Flat White,1,5.61,Card,,5.61,October,Saturday
ORD13234,C1539,2025-05-22,Riverside,Espresso Drinks,Espresso Shot,1,4.11,Card,5.0,4.11,May,Thursday
ORD13235,C1397,2025-04-17,University Ave,Espresso Drinks,Latte,1,5.04,Mobile Pay,,5.04,April,Thursday
ORD13236,C1056,2025-06-12,Downtown,Brewed Coffee,Cold Brew,2,3.5,Card,,7.0,June,Thursday
ORD13237,C1605,2025-10-20,Riverside,Pastries,Scone,1,3.89,Mobile Pay,4.0,3.89,October,Monday
ORD13238,C1157,2025-01-23,Riverside,Espresso Drinks,Flat White,3,5.36,Card,,16.08,January,Thursday
ORD13239,C1468,2025-04-30,Riverside,Food,Breakfast Sandwich,1,6.01,Card,,6.01,April,Wednesday
ORD13240,C1275,2025-03-25,Riverside,Pastries,Muffin,2,2.74,Mobile Pay,,5.48,March,Tuesday
ORD13241,C1412,2025-10-21,Downtown,Tea,Chai Latte,1,4.14,Cash,,4.14,October,Tuesday
ORD13242,C1390,2025-06-20,Downtown,Espresso Drinks,Latte,2,3.92,Cash,5.0,7.84,June,Friday
ORD13243,C1298,2025-02-01,Riverside,Pastries,Cinnamon Roll,1,3.15,Card,,3.15,February,Saturday
ORD13244,C1233,2025-04-06,Downtown,Tea,Herbal Tea,1,3.92,Card,3.0,3.92,April,Sunday
ORD13245,C1543,2025-01-17,Downtown,Pastries,Scone,2,3.11,Mobile Pay,4.0,6.22,January,Friday
ORD13246,C1630,2025-06-23,Downtown,Espresso Drinks,Espresso Shot,2,3.81,Mobile Pay,,7.62,June,Monday
ORD13247,C1043,2025-12-30,Downtown,Pastries,Cinnamon Roll,2,3.71,Mobile Pay,,7.42,December,Tuesday
ORD13248,C1529,2025-07-26,Riverside,Pastries,Scone,2,3.15,Cash,4.0,6.3,July,Saturday
ORD13249,C1127,2025-11-13,Riverside,Espresso Drinks,Americano,2,4.9,Card,,9.8,November,Thursday
ORD13250,C1402,2025-09-28,University Ave,Tea,Chai Latte,2,4.45,Card,,8.9,September,Sunday
ORD13251,C1582,2025-11-18,Riverside,Pastries,Muffin,1,3.86,Card,,3.86,November,Tuesday
ORD13252,C1518,2025-04-24,Riverside,Espresso Drinks,Espresso Shot,1,4.15,Card,,4.15,April,Thursday
ORD13253,C1555,2025-12-13,Downtown,Food,Breakfast Sandwich,1,6.23,Card,5.0,6.23,December,Saturday
ORD13254,C1325,2025-03-28,University Ave,Brewed Coffee,Pour Over,1,3.29,Card,,3.29,March,Friday
ORD13255,C1504,2025-06-09,Riverside,Pastries,Croissant,1,3.73,Mobile Pay,3.0,3.73,June,Monday
ORD13256,C1033,2025-09-05,University Ave,Food,Bagel,2,5.52,Card,5.0,11.04,September,Friday
ORD13257,C1610,2025-04-15,Riverside,Espresso Drinks,Flat White,2,4.48,Mobile Pay,,8.96,April,Tuesday
ORD13258,C1222,2025-04-07,University Ave,Espresso Drinks,Espresso Shot,2,5.08,Cash,5.0,10.16,April,Monday
ORD13259,C1173,2025-02-17,Riverside,Espresso Drinks,Flat White,1,4.13,Card,3.0,4.13,February,Monday
ORD13260,C1344,2025-01-02,Downtown,Espresso Drinks,Cappuccino,1,4.14,Card,4.0,4.14,January,Thursday
ORD13261,C1154,2025-07-02,University Ave,Pastries,Muffin,1,2.67,Cash,,2.67,July,Wednesday
ORD13262,C1166,2025-12-26,Downtown,Pastries,Scone,2,4.39,Card,,8.78,December,Friday
ORD13263,C1290,2025-03-22,Downtown,Espresso Drinks,Cappuccino,2,4.72,Mobile Pay,,9.44,March,Saturday
ORD13264,C1569,2025-06-10,Riverside,Espresso Drinks,Espresso Shot,1,5.67,Cash,,5.67,June,Tuesday
ORD13265,C1299,2025-12-07,Downtown,Pastries,Cinnamon Roll,3,2.67,Cash,,8.01,December,Sunday
ORD13266,C1111,2025-10-09,Downtown,Tea,Herbal Tea,1,3.33,Mobile Pay,,3.33,October,Thursday
ORD13267,C1268,2025-01-02,Riverside,Brewed Coffee,Cold Brew,1,3.8,Mobile Pay,4.0,3.8,January,Thursday
ORD13268,C1513,2025-07-02,University Ave,Food,Breakfast Sandwich,2,7.13,Mobile Pay,4.0,14.26,July,Wednesday
ORD13269,C1553,2025-02-22,University Ave,Food,Bagel,1,6.06,Card,,6.06,February,Saturday
ORD13270,C1212,2025-03-31,Downtown,Brewed Coffee,Drip Coffee,1,4.06,Mobile Pay,,4.06,March,Monday
ORD13271,C1400,2025-03-31,Riverside,Espresso Drinks,Espresso Shot,1,4.66,Cash,4.0,4.66,March,Monday
ORD13272,C1604,2025-08-11,University Ave,Brewed Coffee,Cold Brew,2,4.14,Mobile Pay,,8.28,August,Monday
ORD13273,C1138,2025-03-14,University Ave,Espresso Drinks,Latte,2,5.5,Mobile Pay,4.0,11.0,March,Friday
ORD13274,C1375,2025-04-02,Downtown,Espresso Drinks,Americano,1,4.81,Card,5.0,4.81,April,Wednesday
ORD13275,C1033,2025-03-24,Downtown,Espresso Drinks,Espresso Shot,3,4.69,Card,2.0,14.07,March,Monday
ORD13276,C1598,2025-05-10,Downtown,Espresso Drinks,Americano,1,3.78,Card,4.0,3.78,May,Saturday
ORD13277,C1331,2025-08-27,Riverside,Brewed Coffee,Cold Brew,1,4.07,Card,,4.07,August,Wednesday
ORD13278,C1629,2025-05-26,Downtown,Brewed Coffee,Drip Coffee,3,3.8,Cash,5.0,11.4,May,Monday
ORD13279,C1266,2025-04-30,Riverside,Tea,Herbal Tea,1,3.37,Card,,3.37,April,Wednesday
ORD13280,C1250,2025-07-08,University Ave,Pastries,Croissant,1,4.26,Card,4.0,4.26,July,Tuesday
ORD13281,C1020,2025-08-12,University Ave,Espresso Drinks,Americano,2,4.86,Card,,9.72,August,Tuesday
ORD13282,C1191,2025-01-06,Downtown,Brewed Coffee,Cold Brew,2,3.16,Mobile Pay,3.0,6.32,January,Monday
ORD13283,C1072,2025-11-21,Downtown,Espresso Drinks,Cappuccino,1,5.33,Cash,3.0,5.33,November,Friday
ORD13284,C1335,2025-11-30,Riverside,Brewed Coffee,Cold Brew,3,3.25,Gift Card,,9.75,November,Sunday
ORD13285,C1048,2025-08-08,University Ave,Brewed Coffee,Pour Over,1,3.05,Card,,3.05,August,Friday
ORD13286,C1591,2025-07-29,Riverside,Food,Avocado Toast,2,7.89,Card,,15.78,July,Tuesday
ORD13287,C1288,2025-09-10,Downtown,Tea,Green Tea,2,4.41,Mobile Pay,,8.82,September,Wednesday
ORD13288,C1449,2025-06-10,Downtown,Espresso Drinks,Cappuccino,2,5.15,Card,4.0,10.3,June,Tuesday
ORD13289,C1310,2025-05-14,Downtown,Pastries,Scone,2,3.32,Mobile Pay,,6.64,May,Wednesday
ORD13290,C1559,2025-05-09,Downtown,Pastries,Cinnamon Roll,1,3.83,Mobile Pay,4.0,3.83,May,Friday
ORD13291,C1312,2025-02-28,Downtown,Espresso Drinks,Espresso Shot,2,4.83,Mobile Pay,,9.66,February,Friday
ORD13292,C1614,2025-11-03,University Ave,Pastries,Croissant,1,2.53,Card,,2.53,November,Monday
ORD13293,C1005,2025-04-27,Riverside,Pastries,Croissant,2,3.78,Card,,7.56,April,Sunday
ORD13294,C1281,2025-04-14,Downtown,Espresso Drinks,Latte,1,4.84,Mobile Pay,,4.84,April,Monday
ORD13295,C1058,2025-12-17,Riverside,Pastries,Cinnamon Roll,1,2.81,Mobile Pay,,2.81,December,Wednesday
ORD13296,C1567,2025-07-04,University Ave,Espresso Drinks,Americano,2,4.45,Mobile Pay,4.0,8.9,July,Friday
ORD13297,C1511,2025-08-15,Downtown,Espresso Drinks,Flat White,3,4.85,Mobile Pay,,14.55,August,Friday
ORD13298,C1273,2025-03-31,University Ave,Espresso Drinks,Americano,1,5.55,Gift Card,,5.55,March,Monday
ORD13299,C1198,2025-04-12,Riverside,Espresso Drinks,Americano,2,4.19,Mobile Pay,5.0,8.38,April,Saturday
ORD13300,C1573,2025-09-23,University Ave,Food,Avocado Toast,1,6.37,Mobile Pay,4.0,6.37,September,Tuesday
ORD13301,C1467,2025-06-14,Riverside,Brewed Coffee,Cold Brew,1,2.85,Card,,2.85,June,Saturday
ORD13302,C1403,2025-02-23,Downtown,Food,Bagel,2,6.3,Cash,,12.6,February,Sunday
ORD13303,C1411,2025-11-01,Riverside,Espresso Drinks,Americano,2,5.27,Card,,10.54,November,Saturday
ORD13304,C1019,2025-05-27,Downtown,Tea,Green Tea,1,3.93,Mobile Pay,5.0,3.93,May,Tuesday
ORD13305,C1073,2025-09-01,Downtown,Brewed Coffee,Pour Over,3,4.05,Mobile Pay,5.0,12.15,September,Monday
ORD13306,C1088,2025-05-05,University Ave,Espresso Drinks,Americano,3,5.31,Mobile Pay,,15.93,May,Monday
ORD13307,C1394,2025-07-24,Riverside,Food,Breakfast Sandwich,3,7.77,Card,,23.31,July,Thursday
ORD13308,C1542,2025-10-10,Downtown,Espresso Drinks,Cappuccino,1,4.59,Gift Card,,4.59,October,Friday
ORD13309,C1623,2025-11-19,Riverside,Espresso Drinks,Latte,1,4.92,Mobile Pay,4.0,4.92,November,Wednesday
ORD13310,C1641,2025-03-17,University Ave,Pastries,Scone,1,2.83,Cash,,2.83,March,Monday
ORD13311,C1576,2025-09-02,Riverside,Pastries,Croissant,2,2.81,Mobile Pay,4.0,5.62,September,Tuesday
ORD13312,C1499,2025-11-29,University Ave,Food,Bagel,2,5.61,Mobile Pay,,11.22,November,Saturday
ORD13313,C1053,2025-08-22,Downtown,Pastries,Croissant,1,3.27,Card,3.0,3.27,August,Friday
ORD13314,C1408,2025-02-22,Downtown,Espresso Drinks,Americano,1,4.3,Card,3.0,4.3,February,Saturday
ORD13315,C1552,2025-03-11,University Ave,Tea,Herbal Tea,3,4.08,Card,,12.24,March,Tuesday
ORD13316,C1092,2025-03-15,University Ave,Brewed Coffee,Drip Coffee,1,4.11,Card,,4.11,March,Saturday
ORD13317,C1303,2025-02-08,University Ave,Espresso Drinks,Espresso Shot,1,4.9,Gift Card,,4.9,February,Saturday
ORD13318,C1062,2025-10-02,University Ave,Espresso Drinks,Espresso Shot,3,3.76,Card,3.0,11.28,October,Thursday
ORD13319,C1312,2025-12-18,Downtown,Espresso Drinks,Americano,3,4.64,Card,,13.92,December,Thursday
ORD13320,C1132,2025-07-08,Riverside,Food,Bagel,1,7.13,Card,5.0,7.13,July,Tuesday
ORD13321,C1641,2025-08-06,University Ave,Espresso Drinks,Americano,1,5.73,Card,,5.73,August,Wednesday
ORD13322,C1458,2025-10-09,University Ave,Espresso Drinks,Latte,2,5.04,Mobile Pay,,10.08,October,Thursday
ORD13323,C1531,2025-06-01,Downtown,Food,Bagel,3,6.26,Mobile Pay,,18.78,June,Sunday
ORD13324,C1390,2025-06-21,Riverside,Brewed Coffee,Drip Coffee,2,3.92,Mobile Pay,2.0,7.84,June,Saturday
ORD13325,C1212,2025-08-03,Riverside,Espresso Drinks,Espresso Shot,1,5.53,Gift Card,5.0,5.53,August,Sunday
ORD13326,C1637,2025-04-21,Riverside,Pastries,Scone,3,3.57,Card,,10.71,April,Monday
ORD13327,C1111,2025-01-23,University Ave,Brewed Coffee,Drip Coffee,2,3.0,Card,,6.0,January,Thursday
ORD13328,C1389,2025-07-26,University Ave,Tea,Herbal Tea,1,4.64,Mobile Pay,4.0,4.64,July,Saturday
ORD13329,C1356,2025-10-27,University Ave,Espresso Drinks,Flat White,2,4.53,Card,3.0,9.06,October,Monday
ORD13330,C1561,2025-01-27,Downtown,Espresso Drinks,Flat White,2,5.36,Mobile Pay,4.0,10.72,January,Monday
ORD13331,C1160,2025-03-20,Downtown,Brewed Coffee,Drip Coffee,2,3.86,Card,4.0,7.72,March,Thursday
ORD13332,C1382,2025-04-06,Riverside,Pastries,Croissant,2,2.65,Card,5.0,5.3,April,Sunday
ORD13333,C1362,2025-10-20,Riverside,Food,Avocado Toast,3,6.96,Card,4.0,20.88,October,Monday
ORD13334,C1370,2025-07-03,Riverside,Brewed Coffee,Pour Over,1,3.7,Card,3.0,3.7,July,Thursday
ORD13335,C1360,2025-07-14,University Ave,Espresso Drinks,Latte,1,5.69,Card,3.0,5.69,July,Monday
ORD13336,C1234,2025-08-23,Downtown,Espresso Drinks,Cappuccino,3,5.71,Card,,17.13,August,Saturday
ORD13337,C1006,2025-04-11,Riverside,Pastries,Cinnamon Roll,1,2.79,Card,,2.79,April,Friday
ORD13338,C1136,2025-09-17,Riverside,Espresso Drinks,Flat White,2,4.11,Card,,8.22,September,Wednesday
ORD13339,C1196,2025-01-11,Riverside,Food,Bagel,2,8.32,Card,,16.64,January,Saturday
ORD13340,C1551,2025-02-11,Downtown,Brewed Coffee,Cold Brew,3,3.16,Card,,9.48,February,Tuesday
ORD13341,C1069,2025-10-24,University Ave,Brewed Coffee,Pour Over,1,3.39,Cash,3.0,3.39,October,Friday
ORD13342,C1379,2025-08-28,University Ave,Brewed Coffee,Cold Brew,1,2.94,Gift Card,,2.94,August,Thursday
ORD13343,C1303,2025-03-06,Downtown,Tea,Chai Latte,1,3.49,Card,,3.49,March,Thursday
ORD13344,C1281,2025-06-09,Downtown,Food,Breakfast Sandwich,1,8.32,Card,4.0,8.32,June,Monday
ORD13345,C1449,2025-01-19,University Ave,Pastries,Cinnamon Roll,1,3.55,Card,,3.55,January,Sunday
ORD13346,C1513,2025-09-02,Riverside,Pastries,Croissant,1,3.39,Card,5.0,3.39,September,Tuesday
ORD13347,C1424,2025-10-03,Downtown,Tea,Green Tea,2,3.31,Card,4.0,6.62,October,Friday
ORD13348,C1249,2025-04-12,University Ave,Espresso Drinks,Americano,1,4.21,Card,,4.21,April,Saturday
ORD13349,C1183,2025-05-08,Riverside,Espresso Drinks,Latte,2,5.46,Card,,10.92,May,Thursday
ORD13350,C1137,2025-03-28,Downtown,Espresso Drinks,Espresso Shot,1,5.18,Card,,5.18,March,Friday
ORD13351,C1039,2025-05-22,Riverside,Pastries,Cinnamon Roll,3,3.61,Card,3.0,10.83,May,Thursday
ORD13352,C1320,2025-04-10,Downtown,Espresso Drinks,Flat White,1,4.56,Card,4.0,4.56,April,Thursday
ORD13353,C1050,2025-03-31,University Ave,Tea,Chai Latte,1,3.32,Card,,3.32,March,Monday
ORD13354,C1318,2025-06-06,Riverside,Tea,Herbal Tea,2,3.64,Card,,7.28,June,Friday
ORD13355,C1226,2025-11-09,Downtown,Brewed Coffee,Drip Coffee,1,3.96,Card,,3.96,November,Sunday
ORD13356,C1159,2025-10-05,University Ave,Espresso Drinks,Cappuccino,1,5.12,Card,,5.12,October,Sunday
ORD13357,C1635,2025-04-19,Downtown,Pastries,Cinnamon Roll,1,4.44,Cash,,4.44,April,Saturday
ORD13358,C1410,2025-12-10,University Ave,Brewed Coffee,Pour Over,2,3.89,Cash,3.0,7.78,December,Wednesday
ORD13359,C1469,2025-03-18,Downtown,Espresso Drinks,Latte,1,5.24,Card,3.0,5.24,March,Tuesday
